Wetterstation 1766 FMO;;;;;;;;
Parameter;Durchschnittl. Temperatur;Durschnittl. rel. Luftfeuchtigkeit;Windgeschwindigkeit;Windrichtung;Durchschn. Luftdruck;Globalstrahlung;Globalstrahlung;Gesamtniederschlag
Einheit;┬░C;%;m/s;deg;hPa;umgerechnet in W/m2;J/cm2;mm
H├Âhe d. Messger├ñts ├╝ber Grund;2 m;2 m;10 m;10 m;0 m;o.A.;o.A.;1 m
H├Âhe d. Station ├╝ber NN;47,8 m;47,8 m;47,8 m;47,8 m;47,8 m;o.A.;o.A.;47,8 m
Messmethode;Platin Widerstandsthermometer;Kapazitiver Feuchtesensor;Schalensternanemometer;Windfahne;Digitalbarometer;o.A.;o.A.;Niederschlagskippwaage
MESS_DATUM;TT_10;RF_10;FF_10;DD_10;PP_10/ Luftdruck;FG in W/m2 (Stundensummen);FG in J/cm2 (Stundensummen);RWS_10
29.11.2025 22:00;10,4;81,6;3,9;160;999,1;0;0;0
29.11.2025 22:10;10,4;81,6;3,8;160;999,1;0;0;0
29.11.2025 22:20;10,5;80,8;4,2;170;999,1;0;0;0
29.11.2025 22:30;10,3;81,7;4,4;170;999,1;0;0;0
29.11.2025 22:40;10,4;81,3;4,3;170;999,1;0;0;0
29.11.2025 22:50;10,5;80,7;4,6;170;999,1;0;0;0
29.11.2025 23:00;10,6;81,1;4,6;170;999,1;0;0;0
29.11.2025 23:10;10,5;82,1;4,2;170;999;0;0;0
29.11.2025 23:20;10,6;81,4;4,1;170;999;0;0;0
29.11.2025 23:30;10,6;81,5;4;160;999;0;0;0
29.11.2025 23:40;10,7;81;4,2;160;999;0;0;0
29.11.2025 23:50;10,7;81,5;3,8;160;998,9;0;0;0
30.11.2025 00:00;10,8;80,7;4,1;170;998,9;0;0;0
30.11.2025 00:10;10,9;80,5;4,8;170;998,8;0;0;0
30.11.2025 00:20;10,9;80,8;4,4;170;998,8;0;0;0
30.11.2025 00:30;11;79,9;4,6;170;998,7;0;0;0
30.11.2025 00:40;10,9;80,7;4,7;170;998,6;0;0;0
30.11.2025 00:50;10,9;80,8;4,6;170;998,6;0;0;0
30.11.2025 01:00;11,1;80,8;5;180;998,8;0;0;0
30.11.2025 01:10;10,7;86,2;4,7;190;998,7;0;0;0
30.11.2025 01:20;10,5;87,9;3,7;180;998,6;0;0;0
30.11.2025 01:30;10,2;89,8;2,7;180;998,5;0;0;0,01
30.11.2025 01:40;10,4;87,4;2,4;180;998,4;0;0;0
30.11.2025 01:50;10,4;88,1;2,5;180;998,4;0;0;0,01
30.11.2025 02:00;10,3;87,1;1,9;210;998,5;0;0;0
30.11.2025 02:10;10,4;86,8;2,4;210;998,5;0;0;0
30.11.2025 02:20;10,6;86;3,6;190;998,5;0;0;0
30.11.2025 02:30;10,6;88,2;4,2;190;998,8;0;0;0,1
30.11.2025 02:40;10,3;91,6;5,4;200;999;0;0;0,19
30.11.2025 02:50;10;84,3;7;240;999,1;0;0;0,01
30.11.2025 03:00;9,8;84,7;5,4;240;999,3;0;0;0
30.11.2025 03:10;9,7;85,4;4,6;230;999,3;0;0;0
30.11.2025 03:20;9,6;87,6;3,2;220;999,4;0;0;0,01
30.11.2025 03:30;9,4;84;4,5;230;999,4;0;0;0,02
30.11.2025 03:40;9,5;80,9;4,8;230;999,5;0;0;0
30.11.2025 03:50;9,2;82,6;4,1;230;999,5;0;0;0
30.11.2025 04:00;9,3;81,9;3,5;220;999,5;0;0;0
30.11.2025 04:10;9,2;81,3;4,9;230;999,7;0;0;0
30.11.2025 04:20;9,1;83,1;4,1;230;999,9;0;0;0
30.11.2025 04:30;9,1;85,6;3,4;220;1000,1;0;0;0
30.11.2025 04:40;8,9;89,6;2,9;210;1000,1;0;0;0
30.11.2025 04:50;8,8;89,8;3,8;210;1000,2;0;0;0
30.11.2025 05:00;8,8;87,9;4,9;220;1000,3;0;0;0
30.11.2025 05:10;8,7;86,5;4,9;220;1000,4;0;0;0
30.11.2025 05:20;8,6;84,8;4,8;230;1000,5;0;0;0
30.11.2025 05:30;8,5;84,9;4,5;230;1000,6;0;0;0
30.11.2025 05:40;8,4;85,5;4,1;220;1000,6;0;0;0
30.11.2025 05:50;8,4;85,7;3,6;210;1000,8;0;0;0
30.11.2025 06:00;8,3;85,1;3,8;220;1000,8;0;0;0
30.11.2025 06:10;8,2;85,3;3,8;210;1000,9;0;0;0
30.11.2025 06:20;7,9;86;3;200;1000,8;0;0;0
30.11.2025 06:30;7,8;86,8;2,5;200;1001;0;0;0
30.11.2025 06:40;7,8;86,6;2,9;200;1001,1;0;0;0
30.11.2025 06:50;7,8;86,6;2,9;210;1001,2;0;0;0
30.11.2025 07:00;7,7;86,6;2,9;210;1001,2;0;0;0
30.11.2025 07:10;7,7;86,3;3,2;210;1001,3;0;0;0
30.11.2025 07:20;7,6;86,5;3,4;210;1001,4;0;0;0
30.11.2025 07:30;7,5;87;2,9;200;1001,5;0;0;0
30.11.2025 07:40;7,4;87,3;3,1;210;1001,6;0;0;0
30.11.2025 07:50;7,4;87,4;2,8;200;1001,7;0;0;0
30.11.2025 08:00;7,3;87,4;2,7;200;1001,9;5,55;0,333;0
30.11.2025 08:10;7,3;87,6;2,2;200;1002;5,55;0,333;0
30.11.2025 08:20;7,3;87,6;2,4;200;1002,1;5,55;0,333;0
30.11.2025 08:30;7,3;87,5;2,4;200;1002,1;5,55;0,333;0
30.11.2025 08:40;7,3;86,3;2,4;200;1002,3;5,55;0,333;0
30.11.2025 08:50;7,3;86,2;2,8;200;1002,5;5,55;0,333;0
30.11.2025 09:00;7,3;86,3;2,5;200;1002,7;44,45;2,667;0
30.11.2025 09:10;7,4;86,7;2,6;200;1002,7;44,45;2,667;0
30.11.2025 09:20;7,5;86;2,6;210;1002,8;44,45;2,667;0
30.11.2025 09:30;7,7;85,1;2,9;210;1002,9;44,45;2,667;0
30.11.2025 09:40;7,7;84,9;3,5;220;1003;44,45;2,667;0
30.11.2025 09:50;7,8;85,2;3,8;210;1003;44,45;2,667;0
30.11.2025 10:00;7,9;85,2;3,4;220;1003,2;55,55;3,333;0
30.11.2025 10:10;7,9;84,7;3,4;220;1003,2;55,55;3,333;0
30.11.2025 10:20;7,9;83,9;4,5;230;1003,3;55,55;3,333;0
30.11.2025 10:30;7,9;81,7;4,9;230;1003,3;55,55;3,333;0
30.11.2025 10:40;7,9;81,9;4,6;240;1003,4;55,55;3,333;0
30.11.2025 10:50;7,9;81,2;4,1;230;1003,5;55,55;3,333;0
30.11.2025 11:00;8;80,1;4,1;240;1003,5;111,1166667;6,667;0
30.11.2025 11:10;8;79,7;5,1;230;1003,6;111,1166667;6,667;0
30.11.2025 11:20;7,9;79,3;5,3;230;1003,6;111,1166667;6,667;0
30.11.2025 11:30;8;79;4,5;230;1003,7;111,1166667;6,667;0
30.11.2025 11:40;8;78,5;4,8;230;1003,7;111,1166667;6,667;0
30.11.2025 11:50;8;79;5,1;230;1003,6;111,1166667;6,667;0
30.11.2025 12:00;8;78,3;4,9;230;1003,7;177,7833333;10,667;0
30.11.2025 12:10;8,1;77,4;4,3;230;1003,7;177,7833333;10,667;0
30.11.2025 12:20;8,1;76;5,1;230;1003,7;177,7833333;10,667;0
30.11.2025 12:30;8,1;77;5,3;230;1003,8;177,7833333;10,667;0
30.11.2025 12:40;7,9;76,7;5,2;230;1003,9;177,7833333;10,667;0
30.11.2025 12:50;8,4;76,6;4,6;230;1003,9;177,7833333;10,667;0
30.11.2025 13:00;8,8;75,7;4,3;220;1003,9;130,55;7,833;0
30.11.2025 13:10;8,3;74,4;4,8;220;1003,9;130,55;7,833;0
30.11.2025 13:20;8,4;74,8;4,1;220;1003,9;130,55;7,833;0
30.11.2025 13:30;8,2;75,3;4,6;230;1004;130,55;7,833;0
30.11.2025 13:40;8,3;75,1;4,2;220;1004;130,55;7,833;0
30.11.2025 13:50;8,2;75,8;3,8;230;1004;130,55;7,833;0
30.11.2025 14:00;8,1;76,1;4,7;240;1004;38,88333333;2,333;0
30.11.2025 14:10;8,1;73,7;5;240;1004,2;38,88333333;2,333;0
30.11.2025 14:20;8,2;73,3;5,8;250;1004,2;38,88333333;2,333;0
30.11.2025 14:30;8,3;73,4;5,5;240;1004,3;38,88333333;2,333;0
30.11.2025 14:40;8,1;70,6;5,8;240;1004,3;38,88333333;2,333;0
30.11.2025 14:50;8;71;5,7;240;1004,4;38,88333333;2,333;0
30.11.2025 15:00;7,9;71,7;6,3;240;1004,5;16,66666667;1;0
30.11.2025 15:10;7,8;73,3;5,6;250;1004,7;16,66666667;1;0
30.11.2025 15:20;7,6;76,1;5;250;1004,7;16,66666667;1;0
30.11.2025 15:30;7,6;74,1;5,5;250;1004,9;16,66666667;1;0
30.11.2025 15:40;7,8;72,8;4,9;240;1005;16,66666667;1;0
30.11.2025 15:50;7,5;73,5;5,8;250;1005,1;16,66666667;1;0
30.11.2025 16:00;7,5;74,5;5,8;250;1005,2;0;0;0
30.11.2025 16:10;7,4;74,3;5,5;240;1005,4;0;0;0
30.11.2025 16:20;7,2;75;6,2;250;1005,5;0;0;0
30.11.2025 16:30;7,1;75;7,1;250;1005,8;0;0;0
30.11.2025 16:40;6,8;76,4;6,5;250;1005,9;0;0;0
30.11.2025 16:50;6,5;77,8;6;250;1006,2;0;0;0
30.11.2025 17:00;6,5;72,8;5,1;270;1006,3;0;0;0
30.11.2025 17:10;6,3;73,8;5;270;1006,4;0;0;0
30.11.2025 17:20;6,2;71;5,6;270;1006,5;0;0;0
30.11.2025 17:30;6;69,9;6,2;260;1006,7;0;0;0
30.11.2025 17:40;5,6;70,2;7,1;260;1006,7;0;0;0
30.11.2025 17:50;4,9;72,9;5,6;250;1006,8;0;0;0
30.11.2025 18:00;5,2;69,7;5,3;250;1007;0;0;0
30.11.2025 18:10;5,6;66,7;4,3;240;1007,1;0;0;0
30.11.2025 18:20;5,6;66,5;3,7;230;1007;0;0;0
30.11.2025 18:30;5,6;67,3;3,4;220;1007,1;0;0;0
30.11.2025 18:40;5,6;68,6;3,3;220;1007,3;0;0;0
30.11.2025 18:50;5,7;69,2;3,6;220;1007,4;0;0;0
30.11.2025 19:00;5,7;69,7;3,7;220;1007,5;0;0;0
30.11.2025 19:10;5,7;70,5;3,4;220;1007,6;0;0;0
30.11.2025 19:20;5,7;69,8;3,8;220;1007,7;0;0;0
30.11.2025 19:30;5,7;69,4;4,4;230;1007,8;0;0;0
30.11.2025 19:40;5,6;69,6;4,5;220;1007,7;0;0;0
30.11.2025 19:50;5,6;69,7;5,5;220;1007,8;0;0;0
30.11.2025 20:00;5,7;70,1;5,4;210;1007,9;0;0;0
30.11.2025 20:10;5,6;71,1;5;220;1008,1;0;0;0
30.11.2025 20:20;5,6;72,4;4,2;220;1008,2;0;0;0
30.11.2025 20:30;5,7;72,6;4;220;1008,3;0;0;0
30.11.2025 20:40;5,7;73,4;4,3;220;1008,4;0;0;0
30.11.2025 20:50;5,6;73,8;3,7;220;1008,6;0;0;0
30.11.2025 21:00;5,6;74,4;3,4;220;1008,7;0;0;0
30.11.2025 21:10;5,7;74,5;3,7;240;1008,9;0;0;0
30.11.2025 21:20;5,7;74,7;3,6;240;1009;0;0;0
30.11.2025 21:30;5,7;74,9;4,2;240;1009,1;0;0;0
30.11.2025 21:40;5,7;74,7;4,6;240;1009,2;0;0;0
30.11.2025 21:50;5,7;75,4;4,7;240;1009,2;0;0;0
30.11.2025 22:00;5,7;76,1;4;230;1009,2;0;0;0
30.11.2025 22:10;5,6;76,9;4;230;1009,2;0;0;0
30.11.2025 22:20;5,6;77,7;4,1;230;1009,3;0;0;0
30.11.2025 22:30;5,6;78,2;4,5;230;1009,3;0;0;0
30.11.2025 22:40;5,6;78,7;4;230;1009,4;0;0;0
30.11.2025 22:50;5,6;79,1;4,2;220;1009,5;0;0;0
30.11.2025 23:00;5,5;79,4;3,8;220;1009,5;0;0;0
30.11.2025 23:10;5,5;80,1;3,7;220;1009,6;0;0;0
30.11.2025 23:20;5,6;79,7;3,6;220;1009,6;0;0;0
30.11.2025 23:30;5,4;80,8;4;220;1009,7;0;0;0
30.11.2025 23:40;5,4;81,2;3,9;220;1009,8;0;0;0
30.11.2025 23:50;5,3;81,7;3,9;220;1010;0;0;0
01.12.2025 00:00;5,3;81,9;3,6;220;1010,1;0;0;0
01.12.2025 00:10;5,3;82,3;3,3;220;1010,1;0;0;0
01.12.2025 00:20;5,3;82,7;3,4;220;1010,3;0;0;0
01.12.2025 00:30;5,3;82,8;3,4;210;1010,3;0;0;0
01.12.2025 00:40;5,3;83,2;3,7;210;1010,3;0;0;0
01.12.2025 00:50;5,3;83;3,4;220;1010,3;0;0;0
01.12.2025 01:00;5,3;83,4;3,4;210;1010,2;0;0;0
01.12.2025 01:10;5,3;83,3;3,3;210;1010,2;0;0;0
01.12.2025 01:20;5,4;83,8;3,6;220;1010,3;0;0;0
01.12.2025 01:30;5,4;83,9;2,9;220;1010,2;0;0;0
01.12.2025 01:40;5,4;84,4;2;210;1010,1;0;0;0
01.12.2025 01:50;5,4;84,2;2,2;210;1010,1;0;0;0
01.12.2025 02:00;5,5;84,6;2,3;210;1010,1;0;0;0
01.12.2025 02:10;5,4;85;2,4;200;1010,2;0;0;0
01.12.2025 02:20;5,4;84,9;2,7;200;1010,2;0;0;0
01.12.2025 02:30;5,5;84,7;2,5;220;1010,3;0;0;0
01.12.2025 02:40;5,5;84,8;3,1;210;1010,2;0;0;0
01.12.2025 02:50;5,4;85,3;2,8;200;1010,2;0;0;0
01.12.2025 03:00;5,4;84,6;3,3;200;1010,1;0;0;0
01.12.2025 03:10;5,5;84,1;3,9;210;1010,2;0;0;0
01.12.2025 03:20;5,5;84,1;4,1;210;1010,1;0;0;0
01.12.2025 03:30;5,4;84,2;3,5;210;1010,2;0;0;0
01.12.2025 03:40;5,5;84,3;3,7;210;1010,1;0;0;0
01.12.2025 03:50;5,4;83,7;3,6;210;1010,2;0;0;0
01.12.2025 04:00;5,4;83,4;3,9;220;1010,2;0;0;0
01.12.2025 04:10;5,4;83,6;4,3;220;1010,3;0;0;0
01.12.2025 04:20;5,4;83,7;4;210;1010,3;0;0;0
01.12.2025 04:30;5,4;83,2;4,1;220;1010,3;0;0;0
01.12.2025 04:40;5,4;83,4;3,2;210;1010,2;0;0;0
01.12.2025 04:50;5,3;84;2,9;210;1010,2;0;0;0
01.12.2025 05:00;5,1;84,1;3,4;210;1010,3;0;0;0
01.12.2025 05:10;4,9;84,5;3,1;200;1010,3;0;0;0
01.12.2025 05:20;4,7;85,1;2,9;200;1010,3;0;0;0
01.12.2025 05:30;4,5;85,6;3;200;1010,3;0;0;0
01.12.2025 05:40;4,3;86,3;2,8;190;1010,2;0;0;0
01.12.2025 05:50;4,2;86,2;2,9;190;1010,2;0;0;0
01.12.2025 06:00;4,2;86,1;3,2;190;1010,2;0;0;0
01.12.2025 06:10;3,9;88,1;2,6;180;1010,2;0;0;0
01.12.2025 06:20;3,8;88,4;2,7;190;1010,3;0;0;0
01.12.2025 06:30;3,9;87,7;3;190;1010,3;0;0;0
01.12.2025 06:40;3,6;88,4;3,1;180;1010,4;0;0;0
01.12.2025 06:50;3,8;86,5;3,3;190;1010,4;0;0;0
01.12.2025 07:00;3,6;86,5;3,2;190;1010,5;0;0;0
01.12.2025 07:10;3,7;85,8;3,2;190;1010,4;0;0;0
01.12.2025 07:20;3,7;85,5;3,2;190;1010,4;0;0;0
01.12.2025 07:30;3,4;86,2;2,9;190;1010,4;0;0;0
01.12.2025 07:40;3,5;86;3;180;1010,6;0;0;0
01.12.2025 07:50;3,3;86,6;2,9;180;1010,6;0;0;0
01.12.2025 08:00;3,4;85,8;3;180;1010,6;8,333333333;0,5;0
01.12.2025 08:10;3,4;85,6;3,4;180;1010,5;8,333333333;0,5;0
01.12.2025 08:20;3,3;85,9;3,3;180;1010,5;8,333333333;0,5;0
01.12.2025 08:30;3,2;86,6;3,5;170;1010,4;8,333333333;0,5;0
01.12.2025 08:40;3,2;86,2;3,2;180;1010,4;8,333333333;0,5;0
01.12.2025 08:50;3,3;86,1;2,9;170;1010,3;8,333333333;0,5;0
01.12.2025 09:00;3,5;84,9;2,7;160;1010,3;80,55;4,833;0
01.12.2025 09:10;3,6;84,7;3;160;1010,4;80,55;4,833;0
01.12.2025 09:20;3,5;84,7;3,7;170;1010,6;80,55;4,833;0
01.12.2025 09:30;3,6;84,4;3,5;180;1010,6;80,55;4,833;0
01.12.2025 09:40;3,7;83,9;3,5;180;1010,8;80,55;4,833;0
01.12.2025 09:50;4;83,3;3,8;170;1010,7;80,55;4,833;0
01.12.2025 10:00;4,5;81,3;3,7;170;1010,6;155,55;9,333;0
01.12.2025 10:10;4,8;80,2;4,1;170;1010,4;155,55;9,333;0
01.12.2025 10:20;5;78,7;4,3;180;1010,5;155,55;9,333;0
01.12.2025 10:30;5;79,1;5,2;180;1010,4;155,55;9,333;0
01.12.2025 10:40;5,1;79;4,6;180;1010,2;155,55;9,333;0
01.12.2025 10:50;5,4;78,5;4,3;180;1010;155,55;9,333;0
01.12.2025 11:00;5,8;76,2;4,3;180;1010;216,6666667;13;0
01.12.2025 11:10;6;75,5;4,5;180;1009,9;216,6666667;13;0
01.12.2025 11:20;6,3;73,6;5,2;180;1009,8;216,6666667;13;0
01.12.2025 11:30;6,2;73,7;5,1;180;1009,7;216,6666667;13;0
01.12.2025 11:40;6,3;72,4;5;180;1009,6;216,6666667;13;0
01.12.2025 11:50;6,5;71,6;5,8;180;1009,3;216,6666667;13;0
01.12.2025 12:00;6,8;71;5,6;180;1009,2;227,7833333;13,667;0
01.12.2025 12:10;6,9;68,8;5,8;180;1008,9;227,7833333;13,667;0
01.12.2025 12:20;7,1;67,9;6,4;180;1008,8;227,7833333;13,667;0
01.12.2025 12:30;7,2;66,8;5,9;180;1008,7;227,7833333;13,667;0
01.12.2025 12:40;7,4;66;5,1;190;1008,7;227,7833333;13,667;0
01.12.2025 12:50;7,3;65,8;5,8;180;1008,5;227,7833333;13,667;0
01.12.2025 13:00;7,3;65,5;6;180;1008,4;180,55;10,833;0
01.12.2025 13:10;7,6;65,7;5,5;180;1008,4;180,55;10,833;0
01.12.2025 13:20;7,3;65,9;5,4;180;1008,3;180,55;10,833;0
01.12.2025 13:30;7,3;65,7;4,8;180;1008,3;180,55;10,833;0
01.12.2025 13:40;7,5;63,5;5,2;180;1008,1;180,55;10,833;0
01.12.2025 13:50;7,8;62,4;4,7;180;1008,1;180,55;10,833;0
01.12.2025 14:00;7,6;62;5;180;1007,9;105,55;6,333;0
01.12.2025 14:10;7,4;62;5,3;180;1007,7;105,55;6,333;0
01.12.2025 14:20;7,4;63,4;4,6;170;1007,6;105,55;6,333;0
01.12.2025 14:30;7,4;64,1;5,1;170;1007,6;105,55;6,333;0
01.12.2025 14:40;7,4;64,5;4,3;170;1007,4;105,55;6,333;0
01.12.2025 14:50;7,3;64,8;4,3;160;1007,2;105,55;6,333;0
01.12.2025 15:00;7,2;65,7;4,1;160;1007,2;47,21666667;2,833;0
01.12.2025 15:10;7,2;65,4;4;170;1007,1;47,21666667;2,833;0
01.12.2025 15:20;7,2;65,2;3,8;170;1007,1;47,21666667;2,833;0
01.12.2025 15:30;7,1;64,7;4,1;160;1006,9;47,21666667;2,833;0
01.12.2025 15:40;7,1;64,4;4,4;170;1006,8;47,21666667;2,833;0
01.12.2025 15:50;7,1;64,1;4,5;160;1006,7;47,21666667;2,833;0
01.12.2025 16:00;7;64,8;4,8;160;1006,6;2,783333333;0,167;0
01.12.2025 16:10;6,9;64,9;3,9;170;1006,6;2,783333333;0,167;0
01.12.2025 16:20;7;64,1;4,3;170;1006,6;2,783333333;0,167;0
01.12.2025 16:30;7;63,5;5,3;170;1006,5;2,783333333;0,167;0
01.12.2025 16:40;7,1;62,7;5,5;170;1006,5;2,783333333;0,167;0
01.12.2025 16:50;7;62,8;5,5;170;1006,4;2,783333333;0,167;0
01.12.2025 17:00;6,8;63,9;5,5;170;1006,4;0;0;0
01.12.2025 17:10;6,7;63,9;5,2;170;1006,4;0;0;0
01.12.2025 17:20;6,7;64,3;5,5;170;1006,4;0;0;0
01.12.2025 17:30;6,6;64;4,8;170;1006,3;0;0;0
01.12.2025 17:40;6,6;63,7;5,5;170;1006,2;0;0;0
01.12.2025 17:50;6,5;64,5;4,5;170;1006,2;0;0;0
01.12.2025 18:00;6,5;64,2;4,8;160;1006,1;0;0;0
01.12.2025 18:10;6,6;63,5;5;170;1006,2;0;0;0
01.12.2025 18:20;6,4;64,4;5;160;1006;0;0;0
01.12.2025 18:30;6,4;64,2;4,9;170;1006;0;0;0
01.12.2025 18:40;6,4;63,6;4,9;170;1005,9;0;0;0
01.12.2025 18:50;6,3;64,5;4,9;170;1005,8;0;0;0
01.12.2025 19:00;6,2;64,8;4,9;160;1005,8;0;0;0
01.12.2025 19:10;6,3;64,5;5;170;1005,7;0;0;0
01.12.2025 19:20;6,1;65;4,6;170;1005,7;0;0;0
01.12.2025 19:30;6,1;64,7;4,3;170;1005,6;0;0;0
01.12.2025 19:40;6,2;63,6;4,6;170;1005,6;0;0;0
01.12.2025 19:50;6,1;63,5;4,7;170;1005,4;0;0;0
01.12.2025 20:00;6,2;62,2;4,9;170;1005,3;0;0;0
01.12.2025 20:10;6,2;62,2;4,9;170;1005,2;0;0;0
01.12.2025 20:20;6,2;61,7;4,9;170;1005,1;0;0;0
01.12.2025 20:30;6,3;60,8;5,5;170;1005;0;0;0
01.12.2025 20:40;6,4;59,5;5,6;170;1005;0;0;0
01.12.2025 20:50;6,4;58,6;5,2;170;1005;0;0;0
01.12.2025 21:00;6,5;58,2;5,3;170;1004,9;0;0;0
01.12.2025 21:10;6,6;56,9;5,5;170;1004,8;0;0;0
01.12.2025 21:20;6,5;57,1;5;170;1004,8;0;0;0
01.12.2025 21:30;6,5;56,6;5,1;170;1004,8;0;0;0
01.12.2025 21:40;6,5;56,4;4,8;170;1004,8;0;0;0
01.12.2025 21:50;6,5;56;4,3;160;1004,7;0;0;0
01.12.2025 22:00;6,4;56,6;5;160;1004,6;0;0;0
01.12.2025 22:10;6,4;56,2;4,6;160;1004,5;0;0;0
01.12.2025 22:20;6,5;56,1;5;160;1004,4;0;0;0
01.12.2025 22:30;6,6;54,4;4,7;160;1004,4;0;0;0
01.12.2025 22:40;6,4;56,4;4,7;160;1004,4;0;0;0
01.12.2025 22:50;6,5;55;4,8;160;1004,3;0;0;0
01.12.2025 23:00;6;58,1;4,5;150;1004,3;0;0;0
01.12.2025 23:10;6;57,5;4,5;150;1004,3;0;0;0
01.12.2025 23:20;5,8;58,7;4,2;150;1004,2;0;0;0
01.12.2025 23:30;5,8;58,5;4,3;150;1004,2;0;0;0
01.12.2025 23:40;6;56,9;4,4;150;1004,2;0;0;0
01.12.2025 23:50;6;57,7;4;150;1004,2;0;0;0
02.12.2025 00:00;6;57,1;4,7;150;1004,1;0;0;0
02.12.2025 00:10;6;57,3;4,6;150;1004,1;0;0;0
02.12.2025 00:20;5,9;58,1;4,6;150;1004,1;0;0;0
02.12.2025 00:30;5,9;57,3;4,6;140;1004;0;0;0
02.12.2025 00:40;5,8;58,8;3,9;140;1003,9;0;0;0
02.12.2025 00:50;5,8;58;3,7;140;1003,8;0;0;0
02.12.2025 01:00;5,8;57,8;3,7;150;1003,7;0;0;0
02.12.2025 01:10;5,8;57,3;4;150;1003,7;0;0;0
02.12.2025 01:20;5,7;57,4;3,7;150;1003,6;0;0;0
02.12.2025 01:30;5,8;56,4;4,2;150;1003,6;0;0;0
02.12.2025 01:40;5,8;56,6;4,2;150;1003,5;0;0;0
02.12.2025 01:50;5,7;56,8;4,2;150;1003,5;0;0;0
02.12.2025 02:00;5,8;56,6;4,1;150;1003,4;0;0;0
02.12.2025 02:10;5,8;56,6;4,7;150;1003,3;0;0;0
02.12.2025 02:20;5,7;57,5;4,4;150;1003,3;0;0;0
02.12.2025 02:30;5,7;57,6;4,9;150;1003,3;0;0;0
02.12.2025 02:40;5,7;57,6;4,8;140;1003,2;0;0;0
02.12.2025 02:50;5,7;58,3;4,7;150;1003,1;0;0;0
02.12.2025 03:00;5,9;57,3;5,3;150;1003;0;0;0
02.12.2025 03:10;5,8;57,6;5,5;150;1002,9;0;0;0
02.12.2025 03:20;5,9;57,2;5,3;150;1002,9;0;0;0
02.12.2025 03:30;5,9;57,2;5,4;150;1002,7;0;0;0
02.12.2025 03:40;5,8;59,3;4,9;150;1002,8;0;0;0
02.12.2025 03:50;5,6;61,7;4,4;150;1002,8;0;0;0
02.12.2025 04:00;5,6;61,8;4,2;150;1002,8;0;0;0
02.12.2025 04:10;5,6;63,2;4,2;150;1002,7;0;0;0,02
02.12.2025 04:20;5,2;67,5;3,9;150;1002,6;0;0;0,14
02.12.2025 04:30;5,3;67;4,1;150;1002,6;0;0;0,07
02.12.2025 04:40;5,1;69,7;4,5;150;1002,4;0;0;0,03
02.12.2025 04:50;5;71,1;4,1;140;1002,3;0;0;0,03
02.12.2025 05:00;5,1;71,2;4,8;150;1002,3;0;0;0,01
02.12.2025 05:10;5,1;71,5;5;150;1002,4;0;0;0
02.12.2025 05:20;5,2;70,8;4,7;150;1002,4;0;0;0
02.12.2025 05:30;5,3;70,6;5,3;150;1002,2;0;0;0
02.12.2025 05:40;5,4;69,9;5,4;150;1002,2;0;0;0
02.12.2025 05:50;5,4;69,1;6,1;150;1002,1;0;0;0
02.12.2025 06:00;5,4;70,5;5,8;150;1002;0;0;0
02.12.2025 06:10;5,5;69,1;5,6;150;1002;0;0;0
02.12.2025 06:20;5,5;70,2;5,3;150;1002;0;0;0
02.12.2025 06:30;5,6;69,5;6,2;150;1001,9;0;0;0
02.12.2025 06:40;5,5;70,3;5,2;160;1002;0;0;0
02.12.2025 06:50;5,5;70,8;5,2;160;1002,1;0;0;0
02.12.2025 07:00;5,6;70,1;5,2;160;1002,1;0;0;0
02.12.2025 07:10;5,6;70,8;5,4;150;1002,2;0;0;0
02.12.2025 07:20;5,7;70,5;4,9;150;1002,3;0;0;0
02.12.2025 07:30;5,7;70,7;4,9;150;1002,3;0;0;0
02.12.2025 07:40;5,7;71,2;5,2;150;1002,5;0;0;0
02.12.2025 07:50;5,6;74,4;4,6;150;1002,6;0;0;0
02.12.2025 08:00;5,5;75,3;4,1;150;1002,7;2,783333333;0,167;0,02
02.12.2025 08:10;5,4;75,9;4;150;1002,8;2,783333333;0,167;0,03
02.12.2025 08:20;5,3;78,2;4,3;150;1002,8;2,783333333;0,167;0,05
02.12.2025 08:30;5,3;78,5;4,3;150;1002,9;2,783333333;0,167;0
02.12.2025 08:40;5,4;78,1;4,6;150;1002,8;2,783333333;0,167;0
02.12.2025 08:50;5,4;78,8;4;150;1002,8;2,783333333;0,167;0
02.12.2025 09:00;5,4;81;4,1;150;1002,9;19,45;1,167;0,02
02.12.2025 09:10;5,4;81,2;3,9;150;1003;19,45;1,167;0,14
02.12.2025 09:20;5,3;83,1;3,6;150;1003,1;19,45;1,167;0,1
02.12.2025 09:30;5,2;84,4;3,5;150;1003,2;19,45;1,167;0,07
02.12.2025 09:40;5,1;86,5;3,1;150;1003,2;19,45;1,167;0,04
02.12.2025 09:50;5,2;84,4;3,8;150;1003,3;19,45;1,167;0,05
02.12.2025 10:00;5,1;86,4;3,7;150;1003,4;50;3;0,14
02.12.2025 10:10;5,1;87,8;3,5;150;1003,5;50;3;0,16
02.12.2025 10:20;5;88;4;150;1003,5;50;3;0,13
02.12.2025 10:30;5,1;89,1;4,2;150;1003,5;50;3;0,11
02.12.2025 10:40;5;90;4,2;150;1003,5;50;3;0,08
02.12.2025 10:50;5;90,4;3,6;150;1003,4;50;3;0,06
02.12.2025 11:00;5,1;90,4;4;150;1003,4;50;3;0,08
